"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site2","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Site.match","Manipulation","Mean.Temp.","Mean.Precip.","Latitude2","SOC_stock","Ecosystem_type2","Outlier","soil_temperature","nearest_distance_km","soil_temp_years_used","delta.Mean.Temp.","delta.Mean.Precip.","delta.Mean.soil_temperature"
209,1997,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",540,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
210,1997,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",470,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
211,1997,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",370,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
212,1998,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",940,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
213,1998,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",990,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
214,1998,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",810,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
215,1998,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",710,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
216,1998,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",400,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
217,1998,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",890,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
218,1998,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",840,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
219,1998,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",680,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
220,1998,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",550,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
221,1998,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",410,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
222,1999,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",620,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
223,1999,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",440,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
224,1999,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",460,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
225,1999,1,42.53,-72.18,"42.53 -72.18",1891,340,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,1050,"IRGA","","Mature",410,"42.53_-72.18","None",5.76468468468468,986.044943820225,42.53,256.1,"Deciduous Forest",0,NA,NA,NA,0.688423031445756,98.6920613056543,NA
227,1999,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",900,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
228,1999,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",830,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
229,1999,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",660,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
230,1999,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",540,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
231,1999,1,45.2,-68.73,"45.2 -68.73",1891,80,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,1000,"IRGA","","Mature",490,"45.2_-68.73","None",6.27439814814815,NA,45.2,238.5,"Evergreen Forest",0,NA,NA,NA,1.19813649490923,NA,NA
262,1999,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",867,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
263,1999,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",1097,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
264,1999,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",878,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
265,2000,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",903,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
266,2000,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",1131,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
267,2000,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",905,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
268,2001,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",970,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
269,2001,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",1194,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
270,2001,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",952,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
271,2002,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",809,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
272,2002,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",1043,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
273,2002,1,45.8,-90.12,"45.8 -90.12",2532,517,"Temperate","Natural","Deciduous Forest","Deciduous",4.1,800,"IRGA","","Mature",837,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
274,1999,1,60.75,89.38,"60.75 89.38",2150,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.7,493,"IRGA","","Mature",281,"60.75_89.38","None",3.65695652173913,NA,60.75,136.7,"Evergreen Forest",0,3.70876464843752,5.97753293573885,1999,-1.41930513149979,NA,-8.41467885068452
275,2000,1,60.75,89.38,"60.75 89.38",2150,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.7,493,"IRGA","","Mature",277,"60.75_89.38","None",3.65695652173913,NA,60.75,136.7,"Evergreen Forest",0,3.66602986653646,5.97753293573885,2000,-1.41930513149979,NA,-8.45741363258558
276,2004.5,1.5,45.37,127.53,"45.37 127.53",3653,300,"Temperate","Natural","Deciduous Forest","Deciduous",2.8,700,"IRGA","Exclusion","Mature",785,"45.37_127.53","None",1.48666666666667,NA,45.37,70.1,"Deciduous Forest",0,7.17003021240237,4.70933116303107,2004,-3.58959498657226,NA,-4.95341328671967
277,2004.5,1.5,45.37,127.53,"45.37 127.53",3653,300,"Temperate","Natural","Deciduous Forest","Deciduous",2.8,700,"IRGA","Exclusion","Mature",813,"45.37_127.53","None",1.48666666666667,NA,45.37,70.1,"Deciduous Forest",0,7.17003021240237,4.70933116303107,2004,-3.58959498657226,NA,-4.95341328671967
278,2004.5,1.5,45.37,127.53,"45.37 127.53",3653,300,"Temperate","Natural","Deciduous Forest","Deciduous",2.8,700,"IRGA","Exclusion","Mature",786,"45.37_127.53","None",1.48666666666667,NA,45.37,70.1,"Deciduous Forest",0,7.17003021240237,4.70933116303107,2004,-3.58959498657226,NA,-4.95341328671967
279,2004.5,1.5,45.37,127.53,"45.37 127.53",3653,300,"Temperate","Natural","Deciduous Forest","Deciduous",2.8,700,"IRGA","Exclusion","Mature",781,"45.37_127.53","None",1.48666666666667,NA,45.37,70.1,"Deciduous Forest",0,7.17003021240237,4.70933116303107,2004,-3.58959498657226,NA,-4.95341328671967
280,2004.5,1.5,45.37,127.53,"45.37 127.53",3653,300,"Temperate","Natural","Evergreen Forest","Evergreen",2.8,700,"IRGA","Exclusion","Mature",514,"45.37_127.53","None",1.48666666666667,NA,45.37,70.1,"Evergreen Forest",0,7.17003021240237,4.70933116303107,2004,-3.58959498657226,NA,-4.95341328671967
281,2004.5,1.5,45.37,127.53,"45.37 127.53",3653,300,"Temperate","Natural","Deciduous Forest","Deciduous",2.8,700,"IRGA","Exclusion","Mature",403,"45.37_127.53","None",1.48666666666667,NA,45.37,70.1,"Deciduous Forest",0,7.17003021240237,4.70933116303107,2004,-3.58959498657226,NA,-4.95341328671967
286,2001,1,74.47,-20.57,"74.47 -20.57",2263,0,"Arctic","Natural","Shrubland","Deciduous",-10,150,"IRGA","","Mature",25,"74.47_-20.57","None",0.179,128.458333333333,74.47,214.6,"Shrubland",0,NA,NA,NA,-4.89726165323893,-758.894549181238,NA
287,2000,1,34.98,-97.52,"34.98 -97.52",4174,334,"Temperate","Natural","Grassland","Deciduous",16.3,914,"IRGA","Exclusion","Mature",787,"34.98_-97.52","None",6.31322404371585,NA,34.98,53.7,"Grassland",0,NA,NA,NA,1.23696239047693,NA,NA
291,2001,1,34.98,-97.52,"34.98 -97.52",4174,334,"Temperate","Natural","Grassland","Deciduous",16.3,914,"IRGA","Exclusion","Mature",700,"34.98_-97.52","None",6.31322404371585,NA,34.98,53.7,"Grassland",0,NA,NA,NA,1.23696239047693,NA,NA
295,2002,1,34.98,-97.52,"34.98 -97.52",4174,334,"Temperate","Natural","Grassland","Deciduous",16.3,914,"IRGA","Exclusion","Mature",800,"34.98_-97.52","None",6.31322404371585,NA,34.98,53.7,"Grassland",0,NA,NA,NA,1.23696239047693,NA,NA
299,2003,1,34.98,-97.52,"34.98 -97.52",4174,334,"Temperate","Natural","Grassland","Deciduous",16.3,914,"IRGA","Exclusion","Mature",825,"34.98_-97.52","None",6.31322404371585,NA,34.98,53.7,"Grassland",0,NA,NA,NA,1.23696239047693,NA,NA
303,2004,1,34.98,-97.52,"34.98 -97.52",4174,334,"Temperate","Natural","Grassland","Deciduous",16.3,914,"IRGA","Exclusion","Mature",850,"34.98_-97.52","None",6.31322404371585,NA,34.98,53.7,"Grassland",0,NA,NA,NA,1.23696239047693,NA,NA
307,2005,1,34.98,-97.52,"34.98 -97.52",4174,334,"Temperate","Natural","Grassland","Deciduous",16.3,914,"IRGA","Exclusion","Mature",875,"34.98_-97.52","None",6.31322404371585,NA,34.98,53.7,"Grassland",0,NA,NA,NA,1.23696239047693,NA,NA
329,2003,1,64.7,-148.32,"64.7 -148.32",3669,120,"Boreal","Natural","Evergreen Forest","Evergreen",-3.5,375,"IRGA","","Mature",431,"64.7_-148.32","None",1.562,NA,64.7,119.7,"Evergreen Forest",0,NA,NA,NA,-3.51426165323892,NA,NA
330,2003,1,64.7,-148.32,"64.7 -148.32",3669,120,"Boreal","Natural","Evergreen Forest","Evergreen",-3.5,375,"IRGA","","Mature",378,"64.7_-148.32","None",1.562,NA,64.7,119.7,"Evergreen Forest",0,NA,NA,NA,-3.51426165323892,NA,NA
331,2003,1,64.7,-148.32,"64.7 -148.32",3669,120,"Boreal","Natural","Evergreen Forest","Evergreen",-3.5,375,"IRGA","","Mature",407,"64.7_-148.32","None",1.562,NA,64.7,119.7,"Evergreen Forest",0,NA,NA,NA,-3.51426165323892,NA,NA
332,2001,1,44.25,-122.17,"44.25 -122.17",3148,531,"Temperate","Natural","Evergreen Forest","Evergreen",8.7,2370,"IRGA","Exclusion","Mature",831,"44.25_-122.17","None",12.065,NA,44.25,271.8,"Evergreen Forest",0,NA,NA,NA,6.98873834676108,NA,NA
333,2002,1,44.25,-122.17,"44.25 -122.17",3148,531,"Temperate","Natural","Evergreen Forest","Evergreen",8.7,2370,"IRGA","Exclusion","Mature",727,"44.25_-122.17","None",12.065,NA,44.25,271.8,"Evergreen Forest",0,NA,NA,NA,6.98873834676108,NA,NA
334,2003,1,44.25,-122.17,"44.25 -122.17",3148,531,"Temperate","Natural","Evergreen Forest","Evergreen",8.7,2370,"IRGA","Exclusion","Mature",841,"44.25_-122.17","None",12.065,NA,44.25,271.8,"Evergreen Forest",0,NA,NA,NA,6.98873834676108,NA,NA
362,2001.5,1,45.1,-123.9,"45.1 -123.9",2546,289,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,2800,"IRGA","","Aggrading",1205,"45.1_-123.9","None",4.11166666666667,1717,45.1,208.6,"Evergreen Forest",0,NA,NA,NA,-0.964594986572255,829.647117485429,NA
363,2001.5,1,45.1,-123.9,"45.1 -123.9",2546,289,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,2800,"IRGA","","Aggrading",1086,"45.1_-123.9","None",4.11166666666667,1717,45.1,208.6,"Evergreen Forest",0,NA,NA,NA,-0.964594986572255,829.647117485429,NA
364,2001.5,1,45.1,-123.9,"45.1 -123.9",2546,289,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,2800,"IRGA","","Mature",1081,"45.1_-123.9","None",4.11166666666667,1717,45.1,208.6,"Evergreen Forest",0,NA,NA,NA,-0.964594986572255,829.647117485429,NA
365,2001.5,1,45.1,-123.9,"45.1 -123.9",2546,289,"Temperate","Natural","Evergreen Forest","Evergreen",5.5,2800,"IRGA","","Mature",1557,"45.1_-123.9","None",4.11166666666667,1717,45.1,208.6,"Evergreen Forest",1,NA,NA,NA,-0.964594986572255,829.647117485429,NA
366,2001.5,1,44.2,-122.2,"44.2 -122.2",2546,1185,"Temperate","Natural","Evergreen Forest","Evergreen",11.1,2100,"IRGA","","Aggrading",2007,"44.2_-122.2","None",12.3055555555556,NA,44.2,282.7,"Evergreen Forest",0,NA,NA,NA,7.22929390231668,NA,NA
367,2001.5,1,44.2,-122.2,"44.2 -122.2",2546,1185,"Temperate","Natural","Evergreen Forest","Evergreen",11.1,2100,"IRGA","","Aggrading",1478,"44.2_-122.2","None",12.3055555555556,NA,44.2,282.7,"Evergreen Forest",0,NA,NA,NA,7.22929390231668,NA,NA
368,2001.5,1,44.2,-122.2,"44.2 -122.2",2546,1185,"Temperate","Natural","Evergreen Forest","Evergreen",11.1,2100,"IRGA","","Mature",2067,"44.2_-122.2","None",12.3055555555556,NA,44.2,282.7,"Evergreen Forest",0,NA,NA,NA,7.22929390231668,NA,NA
369,2001.5,1,44.2,-122.2,"44.2 -122.2",2546,1185,"Temperate","Natural","Evergreen Forest","Evergreen",11.1,2100,"IRGA","","Mature",1669,"44.2_-122.2","None",12.3055555555556,NA,44.2,282.7,"Evergreen Forest",0,NA,NA,NA,7.22929390231668,NA,NA
370,2001.5,1,44.4,-121.7,"44.4 -121.7",2546,1033,"Temperate","Natural","Evergreen Forest","Evergreen",8,520,"IRGA","","Aggrading",482,"44.4_-121.7","None",9.97,1558.08333333333,44.4,92.2,"Evergreen Forest",0,NA,NA,NA,4.89373834676108,670.73045081876,NA
371,2001.5,1,44.4,-121.7,"44.4 -121.7",2546,1033,"Temperate","Natural","Evergreen Forest","Evergreen",8,520,"IRGA","","Aggrading",593,"44.4_-121.7","None",9.97,1558.08333333333,44.4,92.2,"Evergreen Forest",0,NA,NA,NA,4.89373834676108,670.73045081876,NA
372,2001.5,1,44.4,-121.7,"44.4 -121.7",2546,1033,"Temperate","Natural","Evergreen Forest","Evergreen",8,520,"IRGA","","Mature",872,"44.4_-121.7","None",9.97,1558.08333333333,44.4,92.2,"Evergreen Forest",0,NA,NA,NA,4.89373834676108,670.73045081876,NA
373,2001.5,1,44.4,-121.7,"44.4 -121.7",2546,1033,"Temperate","Natural","Evergreen Forest","Evergreen",8,520,"IRGA","","Mature",717,"44.4_-121.7","None",9.97,1558.08333333333,44.4,92.2,"Evergreen Forest",0,NA,NA,NA,4.89373834676108,670.73045081876,NA
375,1991,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",52,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.40970509847006,4.7093311628303,1991,-3.77843556628241,NA,-7.71373840065198
376,1991,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",111,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.40970509847006,4.7093311628303,1991,-3.77843556628241,NA,-7.71373840065198
377,1991,1,61.78,24.3,"61.78 24.3",1116,0,"Boreal","Natural","Wetland","",3,700,"IRGA","","Mature",178,"61.78_24.3","None",2.28488311688312,612.071428571429,61.78,255.5,"Wetland",0,5.35566864013674,2.22000000016045,1991,-2.79137853635581,-275.281453943142,-6.7677748589853
379,1991,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",101,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.40970509847006,4.7093311628303,1991,-3.77843556628241,NA,-7.71373840065198
381,1991,1,61.78,24.3,"61.78 24.3",1116,0,"Boreal","Natural","Wetland","",3,700,"IRGA","","Mature",152,"61.78_24.3","None",2.28488311688312,612.071428571429,61.78,255.5,"Wetland",0,5.35566864013674,2.22000000016045,1991,-2.79137853635581,-275.281453943142,-6.7677748589853
383,1991,1,61.78,24.3,"61.78 24.3",1116,0,"Boreal","Natural","Wetland","",3,700,"IRGA","","Mature",292,"61.78_24.3","None",2.28488311688312,612.071428571429,61.78,255.5,"Wetland",0,5.35566864013674,2.22000000016045,1991,-2.79137853635581,-275.281453943142,-6.7677748589853
385,1991,1,61.78,24.3,"61.78 24.3",1116,0,"Boreal","Natural","Wetland","",3,700,"IRGA","","Mature",343,"61.78_24.3","None",2.28488311688312,612.071428571429,61.78,255.5,"Wetland",0,5.35566864013674,2.22000000016045,1991,-2.79137853635581,-275.281453943142,-6.7677748589853
387,1991,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",285,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.40970509847006,4.7093311628303,1991,-3.77843556628241,NA,-7.71373840065198
391,1991,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",131,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.40970509847006,4.7093311628303,1991,-3.77843556628241,NA,-7.71373840065198
392,1991,1,61.78,24.3,"61.78 24.3",1116,0,"Boreal","Natural","Wetland","",3,700,"IRGA","","Mature",190,"61.78_24.3","None",2.28488311688312,612.071428571429,61.78,255.5,"Wetland",0,5.35566864013674,2.22000000016045,1991,-2.79137853635581,-275.281453943142,-6.7677748589853
393,1991,1,61.78,24.3,"61.78 24.3",1116,0,"Boreal","Unmanaged","Wetland","",3,700,"IRGA","","Aggrading",326,"61.78_24.3","None",2.28488311688312,612.071428571429,61.78,255.5,"Wetland",0,5.35566864013674,2.22000000016045,1991,-2.79137853635581,-275.281453943142,-6.7677748589853
394,1991,1,61.78,24.3,"61.78 24.3",1116,0,"Boreal","Natural","Wetland","",3,700,"IRGA","","Mature",252,"61.78_24.3","None",2.28488311688312,612.071428571429,61.78,255.5,"Wetland",0,5.35566864013674,2.22000000016045,1991,-2.79137853635581,-275.281453943142,-6.7677748589853
396,1991,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",551,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.40970509847006,4.7093311628303,1991,-3.77843556628241,NA,-7.71373840065198
399,1991,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",154,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.40970509847006,4.7093311628303,1991,-3.77843556628241,NA,-7.71373840065198
400,1992,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",136,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.5469909667969,4.7093311628303,1992,-3.77843556628241,NA,-7.57645253232514
401,1992,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",144,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.5469909667969,4.7093311628303,1992,-3.77843556628241,NA,-7.57645253232514
402,1992,1,62.77,30.97,"62.77 30.97",1116,0,"Boreal","Natural","Wetland","",3,650,"IRGA","","Mature",143,"62.77_30.97","None",1.29782608695652,NA,62.77,NA,"Wetland",0,4.5469909667969,4.7093311628303,1992,-3.77843556628241,NA,-7.57645253232514
