Record_number,Study_midyear,YearsOfData,Latitude,Longitude,Site2,Study_number,Elevation,Biome,Ecosystem_state,Ecosystem_type,Leaf_habit,MAT,MAP,Meas_method,Partition_method,Stage,Rs_annual,Site.match,Manipulation,Mean.Temp.,Mean.Precip.,Latitude2,SOC_stock,Ecosystem_type2,Outlier,soil_temperature,nearest_distance_km,soil_temp_years_used,delta.Mean.Temp.,delta.Mean.Precip.,delta.Mean.soil_temperature
3439,2006,1,26.83333333,109.75,26.83333333 109.75,5178,335,Subtropical,Managed,Evergreen Forest,Evergreen,6.50727272727273,1300,IRGA,"",Aggrading,605,26.83333333_109.75,None,6.50727272727273,,26.83333333,28.8,Evergreen Forest,0,18.0153391520183,6.67026965412939,2006,1.43101107403381,,5.89189565289626
3440,2006,1,26.83333333,109.75,26.83333333 109.75,5178,335,Subtropical,Managed,Evergreen Forest,Evergreen,6.50727272727273,1300,IRGA,"",Aggrading,643,26.83333333_109.75,None,6.50727272727273,,26.83333333,28.8,Evergreen Forest,0,18.0153391520183,6.67026965412939,2006,1.43101107403381,,5.89189565289626
3441,2006,1,26.83333333,109.75,26.83333333 109.75,5178,335,Subtropical,Managed,Evergreen Forest,Evergreen,6.50727272727273,1300,IRGA,"",Aggrading,815,26.83333333_109.75,None,6.50727272727273,,26.83333333,28.8,Evergreen Forest,0,18.0153391520183,6.67026965412939,2006,1.43101107403381,,5.89189565289626
3459,2001,1,45.05,142.1,45.05 142.1,5162,66,Temperate,Managed,Mixed Forest,Mixed,2.24111111111111,,IRGA,"",Mature,671,45.05_142.1,None,2.24111111111111,,45.05,103.3,Mixed Forest,0,7.26607666015627,5.54999999986561,2001,-2.83515054212781,,-4.85736683896577
3460,2002,1,45.05,142.1,45.05 142.1,5162,66,Temperate,Managed,Mixed Forest,Mixed,2.24111111111111,,IRGA,"",Aggrading,713,45.05_142.1,None,2.24111111111111,,45.05,103.3,Mixed Forest,0,7.19034220377608,5.54999999986561,2002,-2.83515054212781,,-4.93310129534596
3461,2003,1,45.05,142.1,45.05 142.1,5162,66,Temperate,Managed,Mixed Forest,Mixed,2.24111111111111,,IRGA,"",Aggrading,892,45.05_142.1,None,2.24111111111111,,45.05,103.3,Mixed Forest,0,7.26153462727865,5.54999999986561,2003,-2.83515054212781,,-4.86190887184339
3462,2004,1,45.05,142.1,45.05 142.1,5162,66,Temperate,Managed,Mixed Forest,Mixed,2.24111111111111,,IRGA,"",Aggrading,1047,45.05_142.1,None,2.24111111111111,,45.05,103.3,Mixed Forest,0,7.78298594156905,5.54999999986561,2004,-2.83515054212781,,-4.34045755755299
3463,2005,1,45.05,142.1,45.05 142.1,5162,66,Temperate,Managed,Mixed Forest,Mixed,2.24111111111111,,IRGA,"",Aggrading,1062,45.05_142.1,None,2.24111111111111,,45.05,103.3,Mixed Forest,0,8.04353230794271,5.54999999986561,2005,-2.83515054212781,,-4.07991119117933
3481,2005.25,1,39.98916667,-82.32888889,39.98916667 -82.32888889,5126,,Temperate,Unmanaged,Deciduous Forest,Deciduous,3.51166666666667,,Gas Chromatography,"",Aggrading,310,39.98916667_-82.32888889,None,3.51166666666667,,39.98916667,69.8,Deciduous Forest,0,,,,-1.56459498657226,,
3483,2005,1,42.43333333,142.4833333,42.43333333 142.4833333,5125,,Temperate,Managed,Grassland,Deciduous,7.9,1365,IRGA,Exclusion,Mature,1070,42.43333333_142.4833333,None,6.301,,42.43333333,70.7,Grassland,0,7.96866251627608,4.13672708182344,2005,1.22473834676108,,-4.15478098284596
3486,2006,1,42.43333333,142.4833333,42.43333333 142.4833333,5125,,Temperate,Managed,Grassland,Deciduous,7.9,1365,IRGA,Exclusion,Mature,1030,42.43333333_142.4833333,None,6.301,,42.43333333,70.7,Grassland,0,7.81498107910159,4.13672708182344,2006,1.22473834676108,,-4.30846242002045
3492,2006.5,2,38.1,-1.8,38.1 -1.8,4687,512,Mediterranean,Natural,Evergreen Forest,Evergreen,15.5,370,IRGA,"",Mature,766,38.1_-1.8,None,5.56416666666667,213.25,38.1,28.3,Evergreen Forest,0,,,,0.487905013427745,-674.102882514571,
3493,2006.5,2,38.1,-1.8,38.1 -1.8,4687,512,Mediterranean,Unmanaged,Shrubland,Evergreen,15.5,370,IRGA,"",Aggrading,648,38.1_-1.8,None,5.56416666666667,213.25,38.1,28.3,Shrubland,0,,,,0.487905013427745,-674.102882514571,
3494,2006.5,2,38.1,-1.8,38.1 -1.8,4687,512,Mediterranean,Managed,Evergreen Forest,Evergreen,15.5,370,IRGA,"",Mature,427,38.1_-1.8,None,5.56416666666667,213.25,38.1,28.3,Evergreen Forest,0,,,,0.487905013427745,-674.102882514571,
3502,1998,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,737,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.00269978841146,5.85021378816619,1998,-2.98441233817044,-323.192626104315,-7.12074371071058
3503,1999,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,627,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,6.13438313802084,5.85021378816619,1999,-2.98441233817044,-323.192626104315,-5.9890603611012
3505,2001,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,777,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.70911051432296,5.85021378816619,2001,-2.98441233817044,-323.192626104315,-6.41433298479908
3506,2002,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,602,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.90437215169271,5.85021378816619,2002,-2.98441233817044,-323.192626104315,-6.21907134742933
3507,2003,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,634,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.45294087727865,5.85021378816619,2003,-2.98441233817044,-323.192626104315,-6.67050262184339
3508,2004,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,619,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.45730234781905,5.85021378816619,2004,-2.98441233817044,-323.192626104315,-6.66614115130299
3509,2005,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,637,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,6.27986043294271,5.85021378816619,2005,-2.98441233817044,-323.192626104315,-5.84358306617933
3510,2006,1,61.85,24.28333333,61.85 24.28333333,4894,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Aggrading,537,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,6.8948964436849,5.85021378816619,2006,-2.98441233817044,-323.192626104315,-5.22854705543714
3539,2005,1,47.58055556,11.63916667,47.58055556 11.63916667,5114,910,Temperate,Natural,Evergreen Forest,Evergreen,5.7,1480,IRGA,Exclusion,Mature,622,47.58055556_11.63916667,None,3.08232323232323,1156.5,47.58055556,115.1,Evergreen Forest,0,5.77351277669271,4.85377792198953,2005,-1.99393842091569,269.147117485429,-6.34993072242933
3540,2006,1,47.58055556,11.63916667,47.58055556 11.63916667,5114,910,Temperate,Natural,Evergreen Forest,Evergreen,5.7,1480,IRGA,Exclusion,Mature,622,47.58055556_11.63916667,None,3.08232323232323,1156.5,47.58055556,115.1,Evergreen Forest,0,6.08451232910159,4.85377792198953,2006,-1.99393842091569,269.147117485429,-6.03893117002045
3543,2004,1,24.53333333,101.0166667,24.53333333 101.0166667,5113,2476,Subtropical,Natural,Evergreen Forest,Evergreen,11.3,1840,IRGA,Comparison,Mature,992,24.53333333_101.0166667,None,4.14911764705882,665.388888888889,24.53333333,72,Evergreen Forest,0,15.3204208374024,4.1367270821102,2004,-0.927144006180105,-221.963993625682,3.19697733828036
3551,2005,1,24.53333333,101.0166667,24.53333333 101.0166667,5113,2476,Subtropical,Natural,Evergreen Forest,Evergreen,11.3,1840,IRGA,Comparison,Mature,714,24.53333333_101.0166667,None,4.14911764705882,665.388888888889,24.53333333,72,Evergreen Forest,0,16.2277770996094,4.1367270821102,2005,-0.927144006180105,-221.963993625682,4.10433360048737
3559,2006,1,24.53333333,101.0166667,24.53333333 101.0166667,5113,2476,Subtropical,Natural,Evergreen Forest,Evergreen,11.3,1840,IRGA,Comparison,Mature,822,24.53333333_101.0166667,None,4.14911764705882,665.388888888889,24.53333333,72,Evergreen Forest,0,16.1629628499349,4.1367270821102,2006,-0.927144006180105,-221.963993625682,4.03951935081286
3581,2004,1,23.48333333,120.8,23.48333333 120.8,4915,2600,Temperate,Unmanaged,Grassland,Deciduous,4.609,3000,IRGA,"",Mature,530,23.48333333_120.8,None,4.609,,23.48333333,98.9,Grassland,0,16.6916773478191,1.85000037010009,2004,-0.467261653238925,,4.56823384869706
3582,2004,1,23.48333333,120.8,23.48333333 120.8,4915,2600,Temperate,Unmanaged,Evergreen Forest,Evergreen,4.609,3000,IRGA,"",Mature,341,23.48333333_120.8,None,4.609,,23.48333333,98.9,Evergreen Forest,0,16.6916773478191,1.85000037010009,2004,-0.467261653238925,,4.56823384869706
3583,2003.5,4,53.05,-3.466666667,53.05 -3.466666667,4725,490,Temperate,Natural,Shrubland,Deciduous,8.2,1136.35416666667,IRGA,"",Mature,580,53.05_-3.466666667,None,5.48674418604651,1136.35416666667,53.05,154.3,Shrubland,0,,,,0.410482532807585,249.001284152099,
3584,2003.5,4,56.38333333,10.95,56.38333333 10.95,4725,58,Temperate,Natural,Shrubland,Deciduous,9,,IRGA,"",Aggrading,520,56.38333333_10.95,None,11.679,,56.38333333,,Shrubland,0,,,,6.60273834676108,,
3585,2003.5,4,52.4,5.92,52.4 5.92,4725,25,Temperate,Natural,Shrubland,Deciduous,10.1,766.408333333333,IRGA,"",Aggrading,320,52.4_5.92,None,3.489,766.408333333333,52.4,95.6,Shrubland,0,10.3218856811524,2.22000000000054,2004,-1.58726165323893,-120.944549181238,-1.80155781796964
3586,2003.5,4,46.88333333,19.38333333,46.88333333 19.38333333,4725,130,Temperate,Natural,Shrubland,Deciduous,10.8,444.583333333333,IRGA,"",Mature,151,46.88333333_19.38333333,None,3.69590909090909,444.583333333333,46.88333333,44.7,Shrubland,0,11.4672307332357,2.61629561374674,2004,-1.38035256232984,-442.769549181238,-0.656212765886336
3587,2003.5,4,41.3,1.816666667,41.3 1.816666667,4725,210,Temperate,Natural,Shrubland,Deciduous,15.6,,IRGA,"",Aggrading,440,41.3_1.816666667,None,13.424,,41.3,54,Shrubland,0,16.6840276082357,1.85000003699995,2004,8.34773834676108,,4.56058410911366
3588,2003.5,4,40.6,8.15,40.6 8.15,4725,35,Temperate,Natural,Shrubland,Deciduous,15.6,,IRGA,"",Aggrading,1067,40.6_8.15,None,6.08444444444444,,40.6,,Shrubland,0,,,,1.00818279120552,,
3589,2006,1,33.38333333,-81.66666667,33.38333333 -81.66666667,5102,,Temperate,Managed,Evergreen Forest,Evergreen,20,1190,IRGA,"",Aggrading,1070,33.38333333_-81.66666667,None,6.29954545454545,,33.38333333,53.6,Evergreen Forest,0,,,,1.22328380130653,,
3590,2007,1,33.38333333,-81.66666667,33.38333333 -81.66666667,5102,,Temperate,Managed,Evergreen Forest,Evergreen,20,1190,IRGA,"",Aggrading,880,33.38333333_-81.66666667,None,6.29954545454545,,33.38333333,53.6,Evergreen Forest,0,,,,1.22328380130653,,
3591,2006,1,33.38333333,-81.66666667,33.38333333 -81.66666667,5102,,Temperate,Managed,Evergreen Forest,Evergreen,20,1190,IRGA,"",Aggrading,1000,33.38333333_-81.66666667,None,6.29954545454545,,33.38333333,53.6,Evergreen Forest,0,,,,1.22328380130653,,
3593,2007,1,33.38333333,-81.66666667,33.38333333 -81.66666667,5102,,Temperate,Managed,Evergreen Forest,Evergreen,20,1190,IRGA,"",Aggrading,930,33.38333333_-81.66666667,None,6.29954545454545,,33.38333333,53.6,Evergreen Forest,0,,,,1.22328380130653,,
3601,2007,1,12.2,102.55,12.2 102.55,5077,,Tropical,Managed,Evergreen Forest,Evergreen,27.6,5214,IRGA,"",Aggrading,331.51,12.2_102.55,None,8.7,,12.2,,Evergreen Forest,0,27.1486373901367,5.54999999982775,2007,3.62373834676107,,15.0251938910147
3602,2007,1,12.2,102.55,12.2 102.55,5077,,Tropical,Managed,Evergreen Forest,Evergreen,27.6,5214,IRGA,"",Aggrading,263.35,12.2_102.55,None,8.7,,12.2,,Evergreen Forest,0,27.1486373901367,5.54999999982775,2007,3.62373834676107,,15.0251938910147
3611,2000,1,35.21666667,93.08333333,35.21666667 93.08333333,5063,4767,Boreal,Natural,Grassland,Deciduous,-5.6,300,IRGA,"",Mature,79.97,35.21666667_93.08333333,None,4.7415,242.666666666667,35.21666667,23.1,Grassland,0,-2.79197794596354,2.61629561348573,2000,-0.334761653238925,-644.686215847904,-14.9154214450856
3612,2001,1,35.21666667,93.08333333,35.21666667 93.08333333,5063,4767,Boreal,Natural,Grassland,Deciduous,-5.6,300,IRGA,"",Mature,79.24,35.21666667_93.08333333,None,4.7415,242.666666666667,35.21666667,23.1,Grassland,0,-2.08434651692704,2.61629561348573,2001,-0.334761653238925,-644.686215847904,-14.2077900160491
3625,2006.5,1.75,2.6,29.73,-2.6 29.73,5041,1687.5,Tropical,Managed,Evergreen Forest,Evergreen,6.00666666666667,1246,IRGA,"",Mature,1483,-2.6_29.73,None,6.00666666666667,,-2.6,,Evergreen Forest,0,21.7650136311849,3.32999999998317,2006,0.930405013427746,,9.64157013206286
3626,2006.5,1.75,2.6,29.73,-2.6 29.73,5041,1687.5,Tropical,Managed,Evergreen Forest,Evergreen,6.00666666666667,1246,IRGA,"",Mature,1404,-2.6_29.73,None,6.00666666666667,,-2.6,,Evergreen Forest,0,21.7650136311849,3.32999999998317,2006,0.930405013427746,,9.64157013206286
3627,2006.5,1.75,2.6,29.73,-2.6 29.73,5041,1687.5,Tropical,Managed,Evergreen Forest,Evergreen,6.00666666666667,1246,IRGA,"",Mature,1184,-2.6_29.73,None,6.00666666666667,,-2.6,,Evergreen Forest,0,21.7650136311849,3.32999999998317,2006,0.930405013427746,,9.64157013206286
3628,2006.5,1.75,2.6,29.73,-2.6 29.73,5041,1687.5,Tropical,Managed,Evergreen Forest,Evergreen,6.00666666666667,1246,IRGA,"",Mature,1350,-2.6_29.73,None,6.00666666666667,,-2.6,,Evergreen Forest,0,21.7650136311849,3.32999999998317,2006,0.930405013427746,,9.64157013206286
3638,2006,1.5,50.13333333,11.86666667,50.13333333 11.86666667,5022,770,Temperate,Natural,Evergreen Forest,Evergreen,5.3,1160,IRGA,"",Mature,620,50.13333333_11.86666667,None,8.44890410958904,849.190476190476,50.13333333,91.9,Evergreen Forest,0,8.43184305826827,5.23258965741876,2006,3.37264245635012,-38.1624063240946,-3.69160044085377
3640,2006,1,50.13333333,11.86666667,50.13333333 11.86666667,5021,770,Temperate,Natural,Evergreen Forest,Evergreen,5.3,1160,IRGA,Isotope,Mature,670,50.13333333_11.86666667,None,8.44890410958904,849.190476190476,50.13333333,91.9,Evergreen Forest,0,8.43184305826827,5.23258965741876,2006,3.37264245635012,-38.1624063240946,-3.69160044085377
3642,2007,1,50.13333333,11.86666667,50.13333333 11.86666667,5021,770,Temperate,Natural,Evergreen Forest,Evergreen,5.3,1160,IRGA,Isotope,Mature,700,50.13333333_11.86666667,None,8.44890410958904,849.190476190476,50.13333333,91.9,Evergreen Forest,0,8.40059051513674,5.23258965741876,2007,3.37264245635012,-38.1624063240946,-3.7228529839853
3644,2008,1,50.13333333,11.86666667,50.13333333 11.86666667,5021,770,Temperate,Natural,Evergreen Forest,Evergreen,5.3,1160,IRGA,Isotope,Mature,670,50.13333333_11.86666667,None,8.44890410958904,849.190476190476,50.13333333,91.9,Evergreen Forest,0,7.99370981852218,5.23258965741876,2008,3.37264245635012,-38.1624063240946,-4.12973368059986
3651,2005.5,1,37.467,14.967,37.467 14.967,4957,71,Temperate,Managed,Evergreen Forest,Evergreen,5.34363636363636,750,IRGA,"",Aggrading,590,37.467_14.967,None,5.34363636363636,250.909090909091,37.467,48.4,Evergreen Forest,0,19.0384511311849,5.18026427905622,2006,0.267374710397435,-636.44379160548,6.91500763206286
3652,2005.5,1,37.467,14.967,37.467 14.967,4957,71,Temperate,Managed,Evergreen Forest,Evergreen,5.34363636363636,750,IRGA,"",Aggrading,420,37.467_14.967,None,5.34363636363636,250.909090909091,37.467,48.4,Evergreen Forest,0,19.0384511311849,5.18026427905622,2006,0.267374710397435,-636.44379160548,6.91500763206286
3658,2002,1,61.85,24.28333333,61.85 24.28333333,4938,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Mature,602,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.90437215169271,5.85021378816619,2002,-2.98441233817044,-323.192626104315,-6.21907134742933
3659,2003,1,61.85,24.28333333,61.85 24.28333333,4938,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Mature,634,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.45294087727865,5.85021378816619,2003,-2.98441233817044,-323.192626104315,-6.67050262184339
3660,2004,1,61.85,24.28333333,61.85 24.28333333,4938,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Mature,619,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,5.45730234781905,5.85021378816619,2004,-2.98441233817044,-323.192626104315,-6.66614115130299
3661,2005,1,61.85,24.28333333,61.85 24.28333333,4938,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Mature,637,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,6.27986043294271,5.85021378816619,2005,-2.98441233817044,-323.192626104315,-5.84358306617933
3662,2006,1,61.85,24.28333333,61.85 24.28333333,4938,180,Boreal,Unmanaged,Evergreen Forest,Evergreen,2.09184931506849,564.160256410256,IRGA,"",Mature,537,61.85_24.28333333,None,2.09184931506849,564.160256410256,61.85,289.7,Evergreen Forest,0,6.8948964436849,5.85021378816619,2006,-2.98441233817044,-323.192626104315,-5.22854705543714
3691,2006,1,9.1,-79.83333333,9.1 -79.83333333,4934,43,Tropical,Natural,Others,"",27.4,2650,Gas Chromatography,"",Mature,1712,9.1_-79.83333333,None,11.09,,9.1,,Others,0,,,,6.01373834676108,,
3692,2006,1,8.75,-82.25,8.75 -82.25,4934,1250,Tropical,Natural,Others,"",20.1,5532,Gas Chromatography,"",Mature,993,8.75_-82.25,None,11.09,,8.75,,Others,0,,,,6.01373834676108,,
3695,2007,1,9.1,-79.83333333,9.1 -79.83333333,4934,43,Tropical,Natural,Others,"",27.4,2650,Gas Chromatography,"",Mature,1563,9.1_-79.83333333,None,11.09,,9.1,,Others,0,,,,6.01373834676108,,
3696,2007,1,8.75,-82.25,8.75 -82.25,4934,1250,Tropical,Natural,Others,"",20.1,5532,Gas Chromatography,"",Mature,917,8.75_-82.25,None,11.09,,8.75,,Others,0,,,,6.01373834676108,,
3699,2008,1,9.1,-79.83333333,9.1 -79.83333333,4934,43,Tropical,Natural,Others,"",27.4,2650,Gas Chromatography,"",Mature,1359,9.1_-79.83333333,None,11.09,,9.1,,Others,0,,,,6.01373834676108,,
3700,2008,1,8.75,-82.25,8.75 -82.25,4934,1250,Tropical,Natural,Others,"",20.1,5532,Gas Chromatography,"",Mature,901,8.75_-82.25,None,11.09,,8.75,,Others,0,,,,6.01373834676108,,
3703,2003,1,37.78333333,127.8,37.78333333 127.8,4927,530,Temperate,Managed,Deciduous Forest,Deciduous,10.9,1295,IRGA,"",Mature,1020,37.78333333_127.8,None,3.63909090909091,1471.75,37.78333333,85.4,Deciduous Forest,0,9.99981587727865,1.85000037012296,2003,-1.43717074414801,584.397117485429,-2.12362762184339
3704,2004,1,37.78333333,127.8,37.78333333 127.8,4927,530,Temperate,Managed,Deciduous Forest,Deciduous,10.9,1295,IRGA,"",Mature,1020,37.78333333_127.8,None,3.63909090909091,1471.75,37.78333333,85.4,Deciduous Forest,0,10.4678817749024,1.85000037012296,2004,-1.43717074414801,584.397117485429,-1.65556172421964
3705,2006.5,1,35.48444444,127.9711111,35.48444444 127.9711111,4926,723,Temperate,Managed,Evergreen Forest,Evergreen,12.9,1479,IRGA,"",Mature,573,35.48444444_127.9711111,None,4.12454545454545,1403.83333333333,35.48444444,57,Evergreen Forest,0,12.0517974853516,3.64199100775791,2006,-0.951716198693475,516.480450818759,-0.0716460137704367
3710,2004,4.5,4.333,114.033,4.333 114.033,4917,,Tropical,Natural,Mixed Forest,Mixed,27,2700,IRGA,"",Mature,2265,4.333_114.033,None,8.51333333333333,,4.333,,Mixed Forest,0,26.9473739624024,5.18026427907992,2004,3.43707168009441,,14.8239304632804
3722,2002,1,2.211111111,114.1666667,-2.211111111 114.1666667,4883,5,Tropical,Unmanaged,Evergreen Forest,Evergreen,26.3,2331,IRGA,"",Mature,973.9090909,-2.211111111_114.1666667,None,9.69090909090909,3204,-2.211111111,,Evergreen Forest,0,24.5318135579427,3.90013893325102,2002,4.61464743767017,2316.64711748543,12.4083700588207
3723,2004,1,2.211111111,114.1666667,-2.211111111 114.1666667,4883,5,Tropical,Unmanaged,Evergreen Forest,Evergreen,26.3,2331,IRGA,"",Mature,1012.636364,-2.211111111_114.1666667,None,9.69090909090909,3204,-2.211111111,,Evergreen Forest,0,24.4382593790691,3.90013893325102,2004,4.61464743767017,2316.64711748543,12.3148158799471
3724,2005,1,2.211111111,114.1666667,-2.211111111 114.1666667,4883,5,Tropical,Unmanaged,Evergreen Forest,Evergreen,26.3,2331,IRGA,"",Mature,1035.272727,-2.211111111_114.1666667,None,9.69090909090909,3204,-2.211111111,,Evergreen Forest,0,24.4361104329427,3.90013893325102,2005,4.61464743767017,2316.64711748543,12.3126669338207
3725,2004,1,40.00111111,140.9366667,40.00111111 140.9366667,4873,825,Temperate,Natural,Deciduous Forest,Deciduous,9.5,1273,IRGA,"",Mature,890.5,40.00111111_140.9366667,None,3.10363636363636,,40.00111111,99.5,Deciduous Forest,0,7.94851328531905,4.07187195304821,2004,-1.97262528960257,,-4.17493021380299
3726,2005,1,40.00111111,140.9366667,40.00111111 140.9366667,4873,825,Temperate,Natural,Deciduous Forest,Deciduous,9.5,1273,IRGA,"",Mature,783,40.00111111_140.9366667,None,3.10363636363636,,40.00111111,99.5,Deciduous Forest,0,7.5764099121094,4.07187195304821,2005,-1.97262528960257,,-4.54703358701264
